['perspective_score', 'stanford_polite']
Easy-Digital-Downloads/pippinsplugins/2 0
barclamp-nova/dellcloudedge/26 0
SCII-External-Maphack/MrNukealizer/167 0
clojars-web/clojars/39 0
symfony-docs/symfony/1231 0
core/daitss/657 0
o2.js/v0lkan/72 0
FlexSlider/woocommerce/111 0
SCII-External-Maphack/MrNukealizer/166 0
algorithms/kanwei/10 0
Tax-Meta-Class/bainternet/10 0
Composer-Eclipse-Plugin/pulse00/3 0
node-amqp/postwait/88 0
Twig/fabpot/693 0
pecl-sphinx/sqmk/4 0
scheduler/OakCH/80 0
AFNetworking/AFNetworking/286 0
puppet/puppetlabs/649 0
amqp/ruby-amqp/128 0
SyliusSalesBundle/Sylius/7 0
etherpad-plugins/fourplusone/1 0
ci-infrastructure/winhamwr/6 0
ember-rails/emberjs/33 0
popcorn-boilerplate/brianchirls/1 0
dinero/fusionbox/5 0
sublime_guard/cyphactor/40 0
dojox_application/dmachi/9 0
ironfan/infochimps-labs/123 0
ruby-haml-js/dnagir/5 0
laravel/laravel/517 0
liferay-portal/matethurzo/143 0
ruby-readability/iterationlabs/26 0
phpbb3/phpbb/722 0
oiio/OpenImageIO/280 0
parking_bob/ilyacherevkov/2 0
oiio/OpenImageIO/282 0
puppet/puppetlabs/644 0
redis-rdb-tools/sripathikrishnan/3 0
es5-shim/kriskowal/112 0
liferay-plugins/brianchandotcom/549 0
gl-matrix/toji/21 0
astropy/astropy/197 0
scotty/xich/6 0
mosh/mobile-shell/97 0
B2G/andreasgal/263 0
flask-restless/jfinkels/49 0
winsys/tjguk/2 0
dojango/klipstein/101 0
shelr/antono/9 0
carrierwave/carrierwaveuploader/686 0
puppet/puppetlabs/646 0
dcpu16py/jtauber/76 0
puppet/puppetlabs/645 0
ironfan/infochimps-labs/124 0
r0ket/r0ket/41 0
butter/mozilla/177 0
phpmyadmin/phpmyadmin/24 0
puppet/puppetlabs/642 0
Pail/Pail/7 0
liferay-portal/juanferrub/174 0
puppet_for_the_win/puppetlabs/35 0
Ninja-Framework/NinjaForge/19 0
n2cms/n2cms/41 0
dragonfly/markevans/183 0
hello-world/leachim6/33 0
cached_resource/Ahsizara/3 0
liferay-portal/marclundgren/2 0
darts-scoreboard/nikyoudale/1 0
green_monkey/Paxa/6 0
dcpu16py/jtauber/72 0
dokuwiki/splitbrain/93 0
geotrellis/azavea/67 0
oiio/OpenImageIO/281 0
shelr/antono/8 0
android/nadlabak/2 0
BF3-Battlelog/ninetwozero/37 0
puppet/puppetlabs/648 0
liferay-portal/brianchandotcom/4886 0
spork-rails/sporkrb/7 0
activeldap/activeldap/39 0
ironfan/infochimps-labs/125 0
docs/cakephp/241 0
whizzer/bfrog/2 0
kiwi/openSUSE/61 0
puppet/puppetlabs/647 0
liferay-plugins/brianchandotcom/550 0
amqp/ruby-amqp/129 0
mongo/mongodb/205 0
puppet/puppetlabs/643 0
draper/drapergem/170 0
jquery/jquery/733 0
liferay-portal/juanferrub/173 0
underscore.string/epeli/106 0
DTCoreText/Cocoanetics/165 0
php-src/php/44 0
carrierwave/carrierwaveuploader/688 0
foreman/ddollar/177 0
systatic/coderoshi/1 0
Helium/phako/3 0
rewrite/ocpsoft/22 0
BadaBoom/formapro/56 0
Helium/phako/1 0
pyramid-on-dotcloud/jpetazzo/1 0
yesod-auth-zendesk/meteficha/1 0
capybara/jnicklas/687 0
liferay-portal/brianchandotcom/4888 0
doctrine-sphinx-theme/doctrine/1 0
ant-android-scala/imsizon/1 0
phpedia.github.com/phpedia/4 0
butter/mozilla/174 0
feathers/BowlerHatLLC/29 0
minichat/sdiehl/1 0
DictyTools/dictyBase/3 0
slotcars/stravid/121 0
django-tastypie/django-tastypie/434 0
python-pgpdump/toofishes/8 0
oenology/chipbennett/63 0
liferay-portal/natecavanaugh/599 0
SVGeocoder/samvermette/18 0
As3-Bloom/impaler/5 0
thoonk.py/andyet/15 0
Helium/phako/5 0
node-gently/felixge/12 0
asagi/eksopl/15 0
pq/bmizerany/14 0
Helium/phako/2 0
cucumber-rails/cucumber/206 0
jquery.terminal/jcubic/30 0
django-tastypie/django-tastypie/435 0
ci_test/xnester/1 0
jQPlayer/vebersol/1 0
Helium/phako/4 0
liferay-portal/juliocamarero/355 0
treasure-chest/acm-uiuc/9 0
expecta/specta/16 0
Edit-Flow/Automattic/74 0
contrib/munin-monitoring/81 0
dmd/dlang/871 0
es5-shim/kriskowal/110 0
rails_admin/sferik/1074 0
liferay-portal/brianchandotcom/4890 0
Mustache.cfc/rip747/9 0
dcpu16py/jtauber/75 0
bones/fulgor/1 0
sfPropelORMPlugin/propelorm/132 0
mViewer/Imaginea/60 0
showdown/coreyti/12 0
liferay-portal/zberentey/30 0
phonegap-plugins/phonegap/458 0
jQuery-Mobile-Subpage-Widget/ToddThomson/9 0
My-Wallet-Android/blockchain/1 0
shelr/antono/7 0
BrowserQuest/mozilla/77 0
liferay-portal/brianchandotcom/4889 0
clay/jckarter/260 0
saywat/Code52/16 0
pymir/jsawruk/1 0
geotrellis/azavea/66 0
Pirum/Seldaek/3 0
OCTGN/kellyelton/309 0
wonder/projectwonder/149 0
First-Repository/malachi26/1 0
dm-core/datamapper/196 0
carrierwave/carrierwaveuploader/689 0
vim-config/Casecommons/27 0
sdpToJingle/mweibel/2 0
certifi/kennethreitz/1 0
cl-who/edicl/3 0
perl-bigip-parseconfig/sschneid/1 0
globalize3/svenfuchs/132 0
chameleon/malthe/105 0
boss_db/evanmiller/6 0
phpcr-odm/doctrine/128 0
Easy-Digital-Downloads/pippinsplugins/8 0
zen-grids/JohnAlbin/15 0
classpro/Classpro/316 0
Anvil/posborne/22 0
cms/SkyPHP/18 0
geocoder/alexreisner/214 0
redis-model-extension/ondrejbartas/1 0
ashikawa-core/triAGENS/5 0
Anvil/posborne/21 0
CakePHP-Facebook-Plugin/webtechnick/68 0
ashikawa-core/triAGENS/7 0
Anvil/posborne/20 0
SpiffWorkflow/knipknap/9 0
xbmc/xbmc/868 0
ashikawa-core/triAGENS/6 0
Anvil/posborne/19 0
Byzantium/Byzantium/102 0
cyclus/cyclus/94 0
geocoder/alexreisner/215 0
saiku/OSBI/161 0
plugin-Commenting/omeka/5 0
Anvil/posborne/23 0
Anvil/posborne/27 0
Quasi-Engine/INdT/12 0
Easy-Digital-Downloads/pippinsplugins/19 0
Google-Maps-for-Rails/apneadiving/181 0
Anvil/posborne/26 0
simplecart-js/wojodesign/222 0
Quasi-Engine/INdT/13 0
Anvil/posborne/18 0
Anvil/posborne/25 0
xbmc/xbmc/869 0
hgui/zozor/1 0
dotfiles/mathiasbynens/49 0
Anvil/posborne/24 0
StickyTableHeaders/jmosbech/14 0
ckeditor/galetahub/105 0
frontend/photo/589 0
recline/okfn/85 0
storm/nathanmarz/182 0
reply/trptcolin/48 0
Easy-Digital-Downloads/pippinsplugins/18 0
yikes-inc-easy-mailchimp-extender/yikesinc/27 0
Anvil/posborne/12 0
es5-shim/kriskowal/111 0
mezzanine/stephenmcd/188 0
dataset/misoproject/86 0
Anvil/posborne/11 0
BF3-Battlelog/ninetwozero/39 0
dataset/misoproject/87 0
Anvil/posborne/10 0
mezzanine/stephenmcd/187 0
learn.jquery.com/jquery/106 0
Anvil/posborne/9 0
engine/locomotivecms/343 0
openphoto-python/photo/10 0
jenni/myano/52 0
ete/etetoolkit/50 0
Propel2/propelorm/172 0
django-social-auth/omab/311 0
Anvil/posborne/13 0
dataset/misoproject/88 0
styledocco/jacobrask/23 0
Anvil/posborne/17 0
autotest/autotest/276 0
storm/nathanmarz/181 0
Anvil/posborne/16 0
OpenID-Connect-Java-Spring-Server/mitreid-connect/29 0
dataset/misoproject/91 0
Easy-Digital-Downloads/pippinsplugins/11 0
ruby.org.au/rails-oceania/8 0
storm/nathanmarz/180 0
Anvil/posborne/15 0
OpenID-Connect-Java-Spring-Server/mitreid-connect/28 0
dataset/misoproject/89 0
Anvil/posborne/14 0
Hotot/lyricat/206 0
storm/nathanmarz/178 0
ruby-style-guide/bbatsov/97 0
gitpaste/justinvh/18 0
django-social-auth/omab/312 0
skyphp/SkyPHP/34 0
netdisco-frontend-sandpit/ollyg/17 0
AndEngine/nicolasgramlich/72 0
irc/nodester/45 0
noUiSlider/leongersen/5 0
backbone-fundamentals/addyosmani/103 0
netdisco-frontend-sandpit/ollyg/16 0
neo4django/scholrly/65 0
backbone-fundamentals/addyosmani/104 0
jenkins-hipchat-plugin/jlewallen/23 0
neo4django/scholrly/64 0
canboat/canboat/1 0
netdisco-frontend-sandpit/ollyg/14 0
azure-sdk-for-java/WindowsAzure/42 0
Baystation12/Baystation12/819 0
neo4django/scholrly/63 0
OpenRA-Content-Website/Holloweye/83 0
irc/nodester/44 0
Keyboard/Mottie/61 0
jig/robmadole/1 0
netdisco-frontend-sandpit/ollyg/19 0
core/zikula/335 0
silk/bheap/8 0
persona/mozilla/1404 0
prettytime/ocpsoft/15 0
phpDocumentor2/phpDocumentor/425 0
SublimeLinter/SublimeLinter/138 0
jquery-validation/jzaefferer/363 0
commitment/ngerakines/20 0
bigbluebutton-api-ruby/mconf/2 0
gist/defunkt/91 0
symfony2admingenerator.github.com/symfony2admingenerator/14 0
qSKOS/cmader/12 0
symfony2admingenerator.github.com/symfony2admingenerator/13 0
ghostdriver/detro/2 0
netdisco-frontend-sandpit/ollyg/21 0
jquery-validation/jzaefferer/362 0
noUiSlider/leongersen/6 0
Anvil/posborne/8 0
ua-parser/tobie/14 0
sass/nex3/349 0
spotimc/mazkolain/20 0
rolify/EppO/55 0
Baystation12/Baystation12/814 0
nibabel/nipy/99 0
SpoutFlight/Olloth/70 0
spotimc/mazkolain/19 0
RPI-Directory/jewishdan18/35 0
async-rails/igrigorik/22 0
tag-it/aehlke/73 0
rq/nvie/55 0
Backbone-relational/PaulUithol/104 0
XMPPFramework/robbiehanson/30 0
shopqi/saberma/416 0
WirelessRedstone/licks92/12 0
carto/mapbox/134 0
cordel/almirfilho/16 0
ddEventz/Daladevelop/12 0
Baystation12/Baystation12/818 0
Baystation12/Baystation12/815 0
willjs/kawamanza/2 0
philanthropist/jharding/2 0
neo4django/scholrly/62 0
riak_cs/basho/162 0
philanthropist/jharding/1 0
Baystation12/Baystation12/817 0
minitest-handler-cookbook/btm/2 0
testswarm/jquery/152 0
spotimc/mazkolain/21 0
sass/nex3/348 0
jquery-expander/kswedberg/32 0
cakepackages/cakephp/52 0
testswarm/jquery/151 0
FOSCommentBundle/FriendsOfSymfony/174 0
IZARIAM/ZZJHONS/8 0
rolify/EppO/56 0
Baystation12/Baystation12/816 0
jQuery.tinyscroller/Takazudo/4 0
tower/viatropos/77 0
asagi/eksopl/16 0
Easy-Digital-Downloads/pippinsplugins/27 0
dynmap/webbukkit/716 0
django-extensions/django-extensions/195 0
mapstory/opengeo/303 0
azure-sdk-for-php/WindowsAzure/156 0
OpenGenesis/griddynamics/37 0
MyTee/studioamanga/27 0
mapstory/opengeo/302 0
azure-sdk-for-php/WindowsAzure/155 0
Easy-Digital-Downloads/pippinsplugins/14 0
statsd/etsy/72 0
tempus/tempusjs/12 0
azure-sdk-for-php/WindowsAzure/154 0
pouchdb/daleharvey/34 0
Easy-Digital-Downloads/pippinsplugins/13 0
statsd/etsy/73 0
FML/cpw/1 0
OpenColorIO/imageworks/255 0
azure-sdk-for-php/WindowsAzure/157 0
Easy-Digital-Downloads/pippinsplugins/15 0
AnythingSlider/CSS-Tricks/312 0
mapstory/opengeo/308 0
scalding/twitter/55 0
azure-sdk-for-php/WindowsAzure/161 0
website/theCrag/502 0
mapstory/opengeo/307 0
Easy-Digital-Downloads/pippinsplugins/16 0
antlr4/antlr/55 0
jqGrid/tonytomov/292 0
kindlepdfviewer/hwhw/96 0
mapstory/opengeo/306 0
azure-sdk-for-php/WindowsAzure/158 0
FML/cpw/2 0
mapstory/opengeo/304 0
Repository/LuaDist/75 0
scalding/twitter/54 0
azure-sdk-for-php/WindowsAzure/160 0
django-reversion/etianen/144 0
RiotControl/epicvrvs/53 0
Cinnamon/linuxmint/608 0
Community/blackberry/20 0
treasure-chest/acm-uiuc/12 0
IDE_translations/arduino/49 0
classpro/Classpro/321 0
cdnjs/cdnjs/221 0
mxCalendar/CharlesMx/35 0
middleman/middleman/350 0
classpro/Classpro/323 0
Easy-Digital-Downloads/pippinsplugins/9 0
treasure-chest/acm-uiuc/11 0
classpro/Classpro/318 0
zen-grids/JohnAlbin/16 0
cdnjs/cdnjs/220 0
treasure-chest/acm-uiuc/10 0
guard-spork/guard/72 0
jquery-mobile/jquery/3996 0
jquery-mobile/jquery/3997 0
azure-sdk-for-php/WindowsAzure/162 0
IDE_translations/arduino/51 0
treasure-chest/acm-uiuc/13 0
Stash/croxton/8 0
Easy-Digital-Downloads/pippinsplugins/12 0
swig/paularmstrong/69 0
spf13-vim/spf13/71 0
Nova/DataSoft/138 0
gradle-android-plugin/jvoegele/55 0
emesene/emesene/1139 0
Easy-Digital-Downloads/pippinsplugins/10 0
rest-driver/rest-driver/111 0
cloud-hooks/acquia/5 0
spf13-vim/spf13/70 0
IDE_translations/arduino/53 0
Community/blackberry/21 0
treasure-chest/acm-uiuc/14 0
classpro/Classpro/324 0
cdnjs/cdnjs/222 0
classpro/Classpro/325 0
awesome_nested_set/collectiveidea/129 0
mapstory/opengeo/310 0
clj-hector/pingles/21 0
RoQ/roq-messaging/41 0
enki/bensomers/25 0
kissy/kissyteam/119 0
Backstage2D/unFocus/8 0
nape/deltaluca/32 0
UnSupportedAppstore.bundle/mikedm139/20 0
Easy-Digital-Downloads/pippinsplugins/24 0
vim-smartinput/kana/49 0
ralik/stirfoo/11 0
refinerycms-inquiries/refinery/78 0
lessnmore/alanhogan/16 0
wp-social/crowdfavorite/70 0
httpie/jkbrzt/41 0
lessnmore/alanhogan/15 0
AtlasOS/0x10cAtlas/1 0
Glimpse/Glimpse/175 0
coffee-script/jashkenas/2244 0
coffee-script/jashkenas/2243 0
coffee-script/jashkenas/2245 0
httpful/nategood/25 0
sbt/sbt/424 0
engine/locomotivecms/342 0
Anvil/posborne/6 0
ruby-style-guide/bbatsov/96 0
grails-data-mapping/SpringSource/45 0
Anvil/posborne/4 0
Easy-Digital-Downloads/pippinsplugins/26 0
Backstage2D/unFocus/9 0
ruby-style-guide/bbatsov/95 0
eutester/eucalyptus/16 0
pelican/getpelican/304 0
less-rails/metaskills/35 0
sbt/sbt/423 0
Anvil/posborne/2 0
kissy/kissyteam/121 0
Easy-Digital-Downloads/pippinsplugins/25 0
Anvil/posborne/3 0
Anvil/posborne/7 0
Easy-Digital-Downloads/pippinsplugins/23 0
rabbithole/neo4j-contrib/4 0
ronin-irc/ronin-ruby/8 0
xkcd/josharian/15 0
Midje/marick/121 0
mapstory/opengeo/313 0
popcorn-js/mozilla/25 0
ronin-irc/ronin-ruby/5 0
mapstory/opengeo/314 0
Easy-Digital-Downloads/pippinsplugins/20 0
ronin-irc/ronin-ruby/4 0
PiplMesh/wlanslovenija/105 0
mapstory/opengeo/311 0
ronin-irc/ronin-ruby/3 0
Easy-Digital-Downloads/pippinsplugins/17 0
qunit/jquery/226 0
montage/montagejs/451 0
PiplMesh/wlanslovenija/104 0
seaport/substack/5 0
free-dom/asilano/17 0
MemeLinks/igorsantos07/37 0
pyscreenshot/ponty/4 0
phpcr-utils/phpcr/12 0
pfsense-tools/bsdperimeter/3 0
free-dom/asilano/16 0
markup/github/107 0
ronin-irc/ronin-ruby/9 0
qunit/jquery/227 0
Easy-Digital-Downloads/pippinsplugins/22 0
ronin-irc/ronin-ruby/1 0
pandas/pydata/1014 0
ronin-irc/ronin-ruby/7 0
symfony-standard/symfony/316 0
ronin-irc/ronin-ruby/6 0
dotfiles/DeeNewcum/3 0
Easy-Digital-Downloads/pippinsplugins/21 0
ChicagoBoss/evanmiller/101 0
amqp/ruby-amqp/127 0
ChicagoBoss/evanmiller/100 0
wicked/schneems/5 0
candycane/yandod/51 0
liferay-plugins/juanferrub/21 0
fixthatcode.com/rdohms/3 0
flare/clintbellanger/316 0
junit/junit-team/416 0
clojars-web/clojars/40 0
junit/junit-team/418 0
p5-Dist-Zilla-Plugin-GitHub/ghedo/10 0
Easy-Digital-Downloads/easydigitaldownloads/25 0
txWS/MostAwesomeDude/10 0
popcorn-docs/mozilla/16 0
puppetlabs-keystone/puppetlabs/18 0
Razor/puppetlabs/6 0
canjs/bitovi/28 0
Easy-Digital-Downloads/easydigitaldownloads/26 0
test_nvdaTracImport/nvaccess/2335 0
MakeTi/appersonlabs/29 0
Easy-Digital-Downloads/easydigitaldownloads/24 0
liferay-portal/brianchandotcom/4908 0
node-weak/TooTallNate/2 0
py-statsd/Jonty/1 0
sjcl/bitwiseshiftleft/50 0
jenkins/jenkinsci/432 0
mongoose/LearnBoost/822 0
Akavache/github/5 0
migrate/modxbot/7565 0
residualvm/residualvm/597 0
Easy-Digital-Downloads/easydigitaldownloads/22 0
whatmp3/RecursiveForest/2 0
Akavache/github/4 0
LiipFunctionalTestBundle/liip/47 0
migrate/modxbot/7564 0
geokit/imajes/55 0
chef-haproxy/miah/6 0
grails-audit-logging-plugin/robertoschwald/4 0
silk/xerial/22 0
Easy-Digital-Downloads/easydigitaldownloads/23 0
grails-audit-logging-plugin/robertoschwald/3 0
Easy-Digital-Downloads/easydigitaldownloads/27 0
ReactiveUI/reactiveui/55 0
azkaban/azkaban/33 0
gnome-shell-google-calendar/vintitres/21 0
revolution/modxcms/7565 0
llvm-dcpu16/llvm-dcpu16/77 0
llvm-dcpu16/llvm-dcpu16/82 0
rtmidi-python/superquadratic/5 0
homebrew/Homebrew/11524 0
ace/ajaxorg/706 0
homebrew/Homebrew/11522 0
prelude/bbatsov/123 0
azure-sdk-for-php/WindowsAzure/163 0
phergie/phergie/213 0
azure-sdk-for-php/WindowsAzure/159 0
phonegap-plugins/phonegap/459 0
swganh/anhstudios/304 0
Miximum-apps/thibault/8 0
homebrew/Homebrew/11525 0
revolution/modxcms/7567 0
Easy-Digital-Downloads/easydigitaldownloads/21 0
gitextensions/gitextensions/873 0
puppetlabs-glance/puppetlabs/22 0
playframework/playframework/226 0
liferay-portal/brianchandotcom/4909 0
ReactiveUI/reactiveui/56 0
application/collectionspace/11 0
mosh/mobile-shell/100 0
mongoengine/MongoEngine/3 0
noir/noir-clojure/90 0
llvm-dcpu16/llvm-dcpu16/80 0
ohm-contrib/sinefunc/2 0
Hotot/lyricat/205 0
revolution/modxcms/7563 0
Watchit/TrevorBurnham/2 0
llvm-dcpu16/llvm-dcpu16/83 0
etherpad-lite/ether/616 0
puppetlabs-nova/puppetlabs/58 0
revolution/modxcms/7564 0
Hotot/lyricat/204 0
cgeo/cgeo/1388 0
clay/jckarter/261 0
migrate/modxbot/7563 0
flixel/AdamAtomic/223 0
liferay-portal/brianchandotcom/4906 0
SRL-5/SRL/28 0
sentry/getsentry/421 0
Easy-Digital-Downloads/easydigitaldownloads/16 0
phonegap-plugins/phonegap/460 0
ohai/opscode/69 0
mooTagify/DimitarChristoff/5 0
FML/MinecraftForge/1 0
learn.jquery.com/jquery/107 0
w3m.vim/yuratomo/9 0
descriptors/shrinkwrap/59 0
titanium_mobile/appcelerator/1963 0
Olifanto/mvantellingen/1 0
ZfcAcl/ZF-Commons/3 0
Easy-Digital-Downloads/easydigitaldownloads/17 0
m/qrush/12 0
helenus/simplereach/23 0
catkin/ros/120 0
liferay-portal/brianchandotcom/4902 0
redis-rb/redis/208 0
Easy-Digital-Downloads/easydigitaldownloads/13 0
mongoid-ancestry/skyeagle/7 0
tidy-html5/htacg/30 0
core/forge/137 0
masonry-builder/dminchev/1 0
CricketHazard/eggplantbren/1 0
fmfi-anketa-pokus/TomiBelan/102 0
conduit/snoyberg/38 0
elephant-bird/kevinweil/180 0
gnome-shell-zeitgeist-extension/seiflotfy/10 0
jackson-datatype-json-org/FasterXML/2 0
bockbuild/Dynalon/1 0
dotnet-cas-client/apereo/1 0
jenkins/jenkinsci/431 0
Easy-Digital-Downloads/easydigitaldownloads/15 0
Easy-Digital-Downloads/easydigitaldownloads/14 0
swganh/anhstudios/305 0
queueit/chexov/1 0
angband/angband/137 0
fruitstrap/ghughes/10 0
groovy-core/groovy/38 0
cgeo/cgeo/1386 0
Easy-Digital-Downloads/easydigitaldownloads/18 0
shogun/shogun-toolbox/437 0
stripe-java/stripe/8 0
haproxy-tools/subakva/2 0
ninjawars/BitLucid/185 0
trivia/jbrains/7 0
Easy-Digital-Downloads/easydigitaldownloads/19 0
android-ocr/rmtheis/4 0
titanium_mobile/appcelerator/1965 0
net-amqp/ewaters/4 0
JTRevealSidebarDemo/mystcolor/8 0
Easy-Digital-Downloads/easydigitaldownloads/20 0
sailfish/sailfish-team/10 0
cgeo/cgeo/1387 0
FML/MinecraftForge/2 0
funfactory/mozilla/24 0
buildbot/buildbot/375 0
ohai/opscode/70 0
test-case-mode/ieure/1 0
fmfi-anketa-pokus5/TomiBelan/101 0
gutsy/racker/72 0
phpsass/richthegeek/7 0
SimpleCV/sightmachine/67 0
servo/Netflix/34 0
EasyPaint/Gr1N/88 0
MGEMod/Langeh/5 0
anketa/fmfi-svt/100 0
watchr/bevry/7 0
no-ip.com-bash-updater/AntonioCS/4 0
Pyrostream-Field-Types/timReynolds/1 0
haproxy-tools/subakva/1 0
MGEMod/Langeh/6 0
videolist/lorea/1 0
hackdaymanifesto.github.com/hackdaymanifesto/3 0
middleman-guides/middleman/55 0
phonegap-plugins/phonegap/461 0
swganh/anhstudios/306 0
rust/rust-lang/2172 0
crowbar/crowbar/472 0
mapstory/MapStory/310 0
crowbar/crowbar/473 0
mapstory/MapStory/312 0
jstree/vakata/194 0
crowbar/crowbar/476 0
azure-sdk-for-java/Azure/43 0
mapstory/MapStory/313 0
CocoaLumberjack/CocoaLumberjack/31 0
mapstory/MapStory/314 0
AxonFramework/AxonFramework/36 0
CodeKit/bdkjones/307 0
caniuse/Fyrd/2 0
CProgress/ar2oor/1 0
crowbar/crowbar/479 0
mapstory/MapStory/308 0
crowbar/crowbar/482 0
crowbar/crowbar/477 0
barclamp-nova/crowbar/26 0
samtools/samtools/7 0
mapstory/MapStory/303 0
lamernews/elliotcohen/3 0
mapstory/MapStory/304 0
lamernews/elliotcohen/2 0
lamernews/elliotcohen/1 0
flixel/HaxeFlixel/33 0
mapstory/MapStory/305 0
coolfluid3/coolfluid/203 0
es5-shim/es-shims/112 0
mapstory/MapStory/309 0
crowbar/crowbar/481 0
crowbar/crowbar/474 0
PIV/spf13/7 0
mapstory/MapStory/311 0
mapstory/MapStory/307 0
happymapper/dam5s/6 0
glassfish/javaee/18607 0
es5-shim/es-shims/110 0
piwik/piwik/3099 0
testproject10/pjsip/1480 0
xen-api/xapi-project/535 0
modulr-node/tobie/18 0
bootstrap/twbs/2994 0
bootstrap/twbs/2995 0
